796.00000	79
795.90317	74
795.80634	78
795.70952	83
795.61269	81
795.51586	91
795.41903	85
795.32220	69
795.22538	82
795.12855	83
795.03172	79
794.93489	97
794.83806	78
794.74124	85
794.64441	90
794.54758	79
794.45075	72
794.35392	90
794.25710	75
794.16027	87
794.06344	81
793.96661	101
793.86978	80
793.77295	90
793.67613	93
793.57930	86
793.48247	100
793.38564	93
793.28881	73
793.19199	68
793.09516	92
792.99833	88
792.90150	74
792.80467	103
792.70785	92
792.61102	82
792.51419	97
792.41736	99
792.32053	86
792.22371	100
792.12688	84
792.03005	80
791.93322	103
791.83639	96
791.73957	79
791.64274	99
791.54591	97
791.44908	103
791.35225	99
791.25543	90
791.15860	97
791.06177	95
790.96494	103
790.86811	89
790.77129	84
790.67446	91
790.57763	100
790.48080	101
790.38397	92
790.28715	115
790.19032	102
790.09349	98
789.99666	102
789.89983	100
789.80301	111
789.70618	119
789.60935	109
789.51252	109
789.41569	110
789.31886	122
789.22204	115
789.12521	110
789.02838	109
788.93155	104
788.83472	117
788.73790	118
788.64107	124
788.54424	102
788.44741	104
788.35058	116
788.25376	119
788.15693	121
788.06010	118
787.96327	121
787.86644	132
787.76962	123
787.67279	126
787.57596	117
787.47913	127
787.38230	130
787.28548	126
787.18865	111
787.09182	113
786.99499	124
786.89816	126
786.80134	117
786.70451	120
786.60768	123
786.51085	126
786.41402	130
786.31720	128
786.22037	125
786.12354	126
786.02671	142
785.92988	149
785.83306	131
785.73623	136
785.63940	133
785.54257	136
785.44574	126
785.34891	142
785.25209	133
785.15526	139
785.05843	153
784.96160	142
784.86477	157
784.76795	127
784.67112	144
784.57429	145
784.47746	145
784.38063	141
784.28381	155
784.18698	159
784.09015	137
783.99332	141
783.89649	149
783.79967	151
783.70284	143
783.60601	142
783.50918	157
783.41235	169
783.31553	162
783.21870	146
783.12187	140
783.02504	149
782.92821	164
782.83139	150
782.73456	170
782.63773	153
782.54090	158
782.44407	160
782.34725	156
782.25042	136
782.15359	157
782.05676	161
781.95993	157
781.86311	182
781.76628	148
781.66945	177
781.57262	158
781.47579	159
781.37896	179
781.28214	162
781.18531	161
781.08848	167
780.99165	149
780.89482	152
780.79800	172
780.70117	175
780.60434	158
780.50751	171
780.41068	182
780.31386	181
780.21703	182
780.12020	170
780.02337	182
779.92654	174
779.82972	185
779.73289	173
779.63606	175
779.53923	166
779.44240	169
779.34558	189
779.24875	180
779.15192	183
779.05509	189
778.95826	172
778.86144	177
778.76461	171
778.66778	171
778.57095	186
778.47412	194
778.37730	169
778.28047	174
778.18364	182
778.08681	161
777.98998	186
777.89316	176
777.79633	171
777.69950	176
777.60267	161
777.50584	186
777.40902	182
777.31219	162
777.21536	173
777.11853	172
777.02170	170
776.92487	169
776.82805	162
776.73122	193
776.63439	183
776.53756	171
776.44073	180
776.34391	185
776.24708	184
776.15025	181
776.05342	187
775.95659	173
775.85977	175
775.76294	176
775.66611	173
775.56928	184
775.47245	168
775.37563	170
775.27880	171
775.18197	168
775.08514	178
774.98831	159
774.89149	164
774.79466	160
774.69783	168
774.60100	170
774.50417	159
774.40735	184
774.31052	161
774.21369	190
774.11686	175
774.02003	148
773.92321	167
773.82638	166
773.72955	179
773.63272	178
773.53589	176
773.43907	164
773.34224	168
773.24541	164
773.14858	174
773.05175	167
772.95492	162
772.85810	166
772.76127	158
772.66444	168
772.56761	168
772.47078	161
772.37396	170
772.27713	161
772.18030	176
772.08347	173
771.98664	151
771.88982	171
771.79299	160
771.69616	149
771.59933	157
771.50250	161
771.40568	165
771.30885	153
771.21202	153
771.11519	151
771.01836	163
770.92154	158
770.82471	162
770.72788	163
770.63105	167
770.53422	161
770.43740	166
770.34057	161
770.24374	154
770.14691	157
770.05008	160
769.95326	150
769.85643	155
769.75960	147
769.66277	163
769.56594	160
769.46912	159
769.37229	153
769.27546	164
769.17863	154
769.08180	148
768.98497	136
768.88815	153
768.79132	150
768.69449	160
768.59766	158
768.50083	158
768.40401	153
768.30718	152
768.21035	142
768.11352	165
768.01669	144
767.91987	146
767.82304	150
767.72621	148
767.62938	149
767.53255	145
767.43573	147
