795.00000	158
794.90727	152
794.81454	166
794.72180	159
794.62907	160
794.53634	159
794.44361	156
794.35088	164
794.25815	162
794.16541	162
794.07268	165
793.97995	161
793.88722	156
793.79449	165
793.70175	155
793.60902	143
793.51629	159
793.42356	159
793.33083	149
793.23810	161
793.14536	158
793.05263	156
792.95990	157
792.86717	164
792.77444	168
792.68170	161
792.58897	164
792.49624	167
792.40351	164
792.31078	161
792.21805	155
792.12531	150
792.03258	162
791.93985	156
791.84712	151
791.75439	161
791.66165	152
791.56892	155
791.47619	156
791.38346	167
791.29073	155
791.19799	154
791.10526	155
791.01253	155
790.91980	161
790.82707	159
790.73434	155
790.64160	149
790.54887	159
790.45614	154
790.36341	155
790.27068	167
790.17794	149
790.08521	163
789.99248	155
789.89975	161
789.80702	161
789.71429	159
789.62155	153
789.52882	159
789.43609	171
789.34336	155
789.25063	160
789.15789	152
789.06516	165
788.97243	157
788.87970	155
788.78697	167
788.69424	162
788.60150	175
788.50877	168
788.41604	165
788.32331	154
788.23058	164
788.13784	162
788.04511	154
787.95238	168
787.85965	176
787.76692	162
787.67419	168
787.58145	161
787.48872	165
787.39599	166
787.30326	163
787.21053	154
787.11779	172
787.02506	168
786.93233	169
786.83960	166
786.74687	174
786.65414	182
786.56140	185
786.46867	172
786.37594	170
786.28321	176
786.19048	182
786.09774	186
786.00501	163
785.91228	186
785.81955	183
785.72682	178
785.63409	177
785.54135	180
785.44862	195
785.35589	185
785.26316	187
785.17043	188
785.07769	198
784.98496	196
784.89223	195
784.79950	199
784.70677	198
784.61404	199
784.52130	198
784.42857	189
784.33584	208
784.24311	196
784.15038	200
784.05764	204
783.96491	210
783.87218	214
783.77945	213
783.68672	220
783.59398	210
783.50125	206
783.40852	202
783.31579	212
783.22306	211
783.13033	209
783.03759	228
782.94486	212
782.85213	216
782.75940	223
782.66667	224
782.57393	224
782.48120	215
782.38847	209
782.29574	218
782.20301	218
782.11028	226
782.01754	231
781.92481	222
781.83208	237
781.73935	216
781.64662	213
781.55388	223
781.46115	239
781.36842	222
781.27569	239
781.18296	237
781.09023	232
780.99749	232
780.90476	238
780.81203	221
780.71930	230
780.62657	242
780.53383	244
780.44110	231
780.34837	238
780.25564	235
780.16291	228
780.07018	228
779.97744	238
779.88471	237
779.79198	249
779.69925	234
779.60652	236
779.51378	238
779.42105	240
779.32832	234
779.23559	246
779.14286	236
779.05013	244
778.95739	239
778.86466	228
778.77193	235
778.67920	233
778.58647	233
778.49373	234
778.40100	229
778.30827	240
778.21554	226
778.12281	223
778.03008	241
777.93734	230
777.84461	227
777.75188	234
777.65915	238
777.56642	237
777.47368	238
777.38095	235
777.28822	242
777.19549	233
777.10276	232
777.01003	238
776.91729	234
776.82456	243
776.73183	226
776.63910	224
776.54637	228
776.45363	230
776.36090	225
776.26817	238
776.17544	229
776.08271	228
775.98997	237
775.89724	240
775.80451	228
775.71178	216
775.61905	232
775.52632	224
775.43358	222
775.34085	227
775.24812	225
775.15539	224
775.06266	236
774.96992	234
774.87719	234
774.78446	234
774.69173	233
774.59900	231
774.50627	234
774.41353	226
774.32080	236
774.22807	223
774.13534	231
774.04261	231
773.94987	235
773.85714	247
773.76441	231
773.67168	232
773.57895	231
773.48622	229
773.39348	227
773.30075	233
773.20802	228
773.11529	226
773.02256	241
772.92982	226
772.83709	229
772.74436	216
772.65163	226
772.55890	247
772.46617	224
772.37343	222
772.28070	232
772.18797	222
772.09524	220
772.00251	233
771.90977	224
771.81704	228
771.72431	232
771.63158	219
771.53885	219
771.44612	225
771.35338	224
771.26065	222
771.16792	229
771.07519	214
770.98246	221
770.88972	231
770.79699	229
770.70426	211
770.61153	221
770.51880	208
770.42607	226
770.33333	223
770.24060	223
770.14787	215
770.05514	218
769.96241	211
769.86967	214
769.77694	223
769.68421	206
769.59148	209
769.49875	216
769.40602	214
769.31328	220
769.22055	214
769.12782	212
769.03509	219
768.94236	201
768.84962	197
768.75689	210
768.66416	200
768.57143	208
768.47870	200
768.38596	197
768.29323	199
768.20050	202
768.10777	200
768.01504	188
767.92231	195
767.82957	196
767.73684	205
767.64411	201
767.55138	186
767.45865	197
767.36591	180
767.27318	195
767.18045	192
767.08772	192
766.99499	193
766.90226	178
766.80952	174
766.71679	186
766.62406	181
766.53133	176
766.43860	178
766.34586	172
766.25313	174
766.16040	176
766.06767	177
765.97494	185
765.88221	177
765.78947	178
765.69674	172
765.60401	177
765.51128	182
765.41855	169
765.32581	167
765.23308	162
765.14035	157
765.04762	180
764.95489	168
764.86216	166
764.76942	161
764.67669	171
764.58396	164
764.49123	154
764.39850	156
764.30576	161
764.21303	147
764.12030	161
764.02757	156
763.93484	164
763.84211	155
763.74937	154
763.65664	147
763.56391	146
763.47118	146
763.37845	152
763.28571	152
763.19298	147
763.10025	143
763.00752	150
762.91479	149
762.82206	149
762.72932	142
762.63659	152
762.54386	139
762.45113	128
762.35840	147
762.26566	135
762.17293	145
762.08020	145
761.98747	144
761.89474	138
761.80201	149
761.70927	134
761.61654	139
761.52381	132
761.43108	139
761.33835	128
761.24561	128
761.15288	133
761.06015	129
760.96742	132
760.87469	134
760.78195	140
760.68922	138
760.59649	136
760.50376	130
760.41103	134
760.31830	135
760.22556	131
760.13283	141
760.04010	131
759.94737	131
759.85464	130
759.76190	131
759.66917	126
759.57644	117
759.48371	118
759.39098	117
759.29825	127
759.20551	119
759.11278	127
759.02005	130
758.92732	123
758.83459	126
758.74185	123
758.64912	135
758.55639	123
758.46366	129
758.37093	125
758.27820	120
758.18546	118
758.09273	126
758.00000	120
