795.00000	44
794.90727	42
794.81454	46
794.72180	44
794.62907	44
794.53634	44
794.44361	43
794.35088	46
794.25815	45
794.16541	45
794.07268	46
793.97995	45
793.88722	43
793.79449	46
793.70175	43
793.60902	40
793.51629	44
793.42356	44
793.33083	41
793.23810	45
793.14536	44
793.05263	43
792.95990	44
792.86717	46
792.77444	47
792.68170	45
792.58897	46
792.49624	46
792.40351	45
792.31078	45
792.21805	43
792.12531	42
792.03258	45
791.93985	43
791.84712	42
791.75439	45
791.66165	42
791.56892	43
791.47619	43
791.38346	46
791.29073	43
791.19799	43
791.10526	43
791.01253	43
790.91980	45
790.82707	44
790.73434	43
790.64160	41
790.54887	44
790.45614	43
790.36341	43
790.27068	46
790.17794	41
790.08521	45
789.99248	43
789.89975	45
789.80702	45
789.71429	44
789.62155	43
789.52882	44
789.43609	48
789.34336	43
789.25063	44
789.15789	42
789.06516	46
788.97243	44
788.87970	43
788.78697	46
788.69424	45
788.60150	49
788.50877	47
788.41604	46
788.32331	43
788.23058	46
788.13784	45
788.04511	43
787.95238	47
787.85965	49
787.76692	45
787.67419	47
787.58145	45
787.48872	46
787.39599	46
787.30326	45
787.21053	43
787.11779	48
787.02506	47
786.93233	47
786.83960	46
786.74687	48
786.65414	51
786.56140	51
786.46867	48
786.37594	47
786.28321	49
786.19048	51
786.09774	52
786.00501	45
785.91228	52
785.81955	51
785.72682	49
785.63409	49
785.54135	50
785.44862	54
785.35589	51
785.26316	52
785.17043	52
785.07769	55
784.98496	55
784.89223	54
784.79950	55
784.70677	55
784.61404	55
784.52130	55
784.42857	53
784.33584	58
784.24311	54
784.15038	56
784.05764	57
783.96491	58
783.87218	60
783.77945	59
783.68672	61
783.59398	58
783.50125	57
783.40852	56
783.31579	59
783.22306	59
783.13033	58
783.03759	63
782.94486	59
782.85213	60
782.75940	62
782.66667	62
782.57393	62
782.48120	60
782.38847	58
782.29574	61
782.20301	61
782.11028	63
782.01754	64
781.92481	62
781.83208	66
781.73935	60
781.64662	59
781.55388	62
781.46115	67
781.36842	62
781.27569	66
781.18296	66
781.09023	65
780.99749	65
780.90476	66
780.81203	62
780.71930	64
780.62657	67
780.53383	68
780.44110	64
780.34837	66
780.25564	65
780.16291	63
780.07018	63
779.97744	66
779.88471	66
779.79198	69
779.69925	65
779.60652	66
779.51378	66
779.42105	67
779.32832	65
779.23559	69
779.14286	66
779.05013	68
778.95739	67
778.86466	64
778.77193	65
778.67920	65
778.58647	65
778.49373	65
778.40100	64
778.30827	67
778.21554	63
778.12281	62
778.03008	67
777.93734	64
777.84461	63
777.75188	65
777.65915	66
777.56642	66
777.47368	66
777.38095	65
777.28822	67
777.19549	65
777.10276	65
777.01003	66
776.91729	65
776.82456	68
776.73183	63
776.63910	62
776.54637	63
776.45363	64
776.36090	63
776.26817	66
776.17544	64
776.08271	63
775.98997	66
775.89724	67
775.80451	64
775.71178	60
775.61905	65
775.52632	62
775.43358	62
775.34085	63
775.24812	63
775.15539	62
775.06266	66
774.96992	65
774.87719	65
774.78446	65
774.69173	65
774.59900	64
774.50627	65
774.41353	63
774.32080	66
774.22807	62
774.13534	64
774.04261	64
773.94987	65
773.85714	69
773.76441	64
773.67168	65
773.57895	64
773.48622	64
773.39348	63
773.30075	65
773.20802	64
773.11529	63
773.02256	67
772.92982	63
772.83709	64
772.74436	60
772.65163	63
772.55890	69
772.46617	62
772.37343	62
772.28070	65
772.18797	62
772.09524	61
772.00251	65
771.90977	62
771.81704	63
771.72431	64
771.63158	61
771.53885	61
771.44612	63
771.35338	62
771.26065	62
771.16792	64
771.07519	60
770.98246	61
770.88972	64
770.79699	64
770.70426	59
770.61153	61
770.51880	58
770.42607	63
770.33333	62
770.24060	62
770.14787	60
770.05514	61
769.96241	59
769.86967	59
769.77694	62
769.68421	57
769.59148	58
769.49875	60
769.40602	59
769.31328	61
769.22055	59
769.12782	59
769.03509	61
768.94236	56
768.84962	55
768.75689	59
768.66416	56
768.57143	58
768.47870	56
768.38596	55
768.29323	55
768.20050	56
768.10777	56
768.01504	52
767.92231	54
767.82957	54
767.73684	57
767.64411	56
767.55138	52
767.45865	55
767.36591	50
767.27318	54
767.18045	54
767.08772	53
766.99499	54
766.90226	49
766.80952	48
766.71679	52
766.62406	50
766.53133	49
766.43860	49
766.34586	48
766.25313	48
766.16040	49
766.06767	49
765.97494	51
765.88221	49
765.78947	50
765.69674	48
765.60401	49
765.51128	51
765.41855	47
765.32581	46
765.23308	45
765.14035	44
765.04762	50
764.95489	47
764.86216	46
764.76942	45
764.67669	47
764.58396	45
764.49123	43
764.39850	43
764.30576	45
764.21303	41
764.12030	45
764.02757	43
763.93484	45
763.84211	43
763.74937	43
763.65664	41
763.56391	40
763.47118	41
763.37845	42
763.28571	42
763.19298	41
763.10025	40
763.00752	42
762.91479	41
762.82206	41
762.72932	39
762.63659	42
762.54386	39
762.45113	36
762.35840	41
762.26566	37
762.17293	40
762.08020	40
761.98747	40
761.89474	38
761.80201	41
761.70927	37
761.61654	39
761.52381	37
761.43108	39
761.33835	35
761.24561	35
761.15288	37
761.06015	36
760.96742	37
760.87469	37
760.78195	39
760.68922	38
760.59649	38
760.50376	36
760.41103	37
760.31830	37
760.22556	36
760.13283	39
760.04010	36
759.94737	36
759.85464	36
759.76190	36
759.66917	35
759.57644	33
759.48371	33
759.39098	33
759.29825	35
759.20551	33
759.11278	35
759.02005	36
758.92732	34
758.83459	35
758.74185	34
758.64912	38
758.55639	34
758.46366	36
758.37093	35
758.27820	33
758.18546	33
758.09273	35
758.00000	33
