795.00000	46
794.90727	46
794.81454	43
794.72180	46
794.62907	44
794.53634	43
794.44361	46
794.35088	43
794.25815	45
794.16541	44
794.07268	42
793.97995	45
793.88722	46
793.79449	44
793.70175	43
793.60902	45
793.51629	41
793.42356	45
793.33083	44
793.23810	43
793.14536	42
793.05263	43
792.95990	46
792.86717	41
792.77444	43
792.68170	39
792.58897	45
792.49624	41
792.40351	45
792.31078	44
792.21805	45
792.12531	45
792.03258	43
791.93985	45
791.84712	42
791.75439	42
791.66165	42
791.56892	41
791.47619	46
791.38346	41
791.29073	41
791.19799	44
791.10526	44
791.01253	43
790.91980	43
790.82707	43
790.73434	45
790.64160	44
790.54887	47
790.45614	43
790.36341	43
790.27068	45
790.17794	43
790.08521	46
789.99248	44
789.89975	45
789.80702	43
789.71429	43
789.62155	44
789.52882	45
789.43609	42
789.34336	40
789.25063	41
789.15789	48
789.06516	42
788.97243	40
788.87970	45
788.78697	43
788.69424	45
788.60150	44
788.50877	43
788.41604	44
788.32331	47
788.23058	45
788.13784	40
788.04511	46
787.95238	43
787.85965	46
787.76692	44
787.67419	45
787.58145	46
787.48872	42
787.39599	46
787.30326	44
787.21053	42
787.11779	46
787.02506	49
786.93233	45
786.83960	47
786.74687	46
786.65414	42
786.56140	43
786.46867	46
786.37594	45
786.28321	45
786.19048	45
786.09774	46
786.00501	46
785.91228	48
785.81955	49
785.72682	48
785.63409	45
785.54135	52
785.44862	50
785.35589	47
785.26316	48
785.17043	47
785.07769	52
784.98496	49
784.89223	52
784.79950	53
784.70677	50
784.61404	51
784.52130	51
784.42857	49
784.33584	52
784.24311	49
784.15038	49
784.05764	50
783.96491	51
783.87218	52
783.77945	50
783.68672	52
783.59398	53
783.50125	54
783.40852	51
783.31579	52
783.22306	52
783.13033	50
783.03759	51
782.94486	55
782.85213	52
782.75940	55
782.66667	53
782.57393	54
782.48120	54
782.38847	52
782.29574	55
782.20301	53
782.11028	57
782.01754	55
781.92481	54
781.83208	53
781.73935	53
781.64662	53
781.55388	54
781.46115	55
781.36842	53
781.27569	55
781.18296	55
781.09023	55
780.99749	54
780.90476	55
780.81203	56
780.71930	56
780.62657	57
780.53383	56
780.44110	56
780.34837	56
780.25564	54
780.16291	56
780.07018	58
779.97744	59
779.88471	56
779.79198	54
779.69925	56
779.60652	56
779.51378	56
779.42105	54
779.32832	58
779.23559	58
779.14286	58
779.05013	55
778.95739	59
778.86466	57
778.77193	58
778.67920	55
778.58647	56
778.49373	57
778.40100	58
778.30827	56
778.21554	54
778.12281	55
778.03008	55
777.93734	60
777.84461	57
777.75188	55
777.65915	52
777.56642	55
777.47368	53
777.38095	55
777.28822	55
777.19549	55
777.10276	54
777.01003	57
776.91729	56
776.82456	54
776.73183	58
776.63910	55
776.54637	58
776.45363	57
776.36090	54
776.26817	56
776.17544	55
776.08271	55
775.98997	52
775.89724	53
775.80451	51
775.71178	56
775.61905	55
775.52632	53
775.43358	54
775.34085	55
775.24812	55
775.15539	55
775.06266	57
774.96992	52
774.87719	55
774.78446	54
774.69173	54
774.59900	55
774.50627	54
774.41353	53
774.32080	54
774.22807	55
774.13534	55
774.04261	57
773.94987	56
773.85714	55
773.76441	50
773.67168	56
773.57895	54
773.48622	56
773.39348	54
773.30075	59
773.20802	53
773.11529	55
773.02256	56
772.92982	53
772.83709	56
772.74436	56
772.65163	52
772.55890	52
772.46617	55
772.37343	54
772.28070	53
772.18797	55
772.09524	49
772.00251	53
771.90977	55
771.81704	56
771.72431	54
771.63158	56
771.53885	55
771.44612	57
771.35338	56
771.26065	51
771.16792	54
771.07519	52
770.98246	50
770.88972	49
770.79699	55
770.70426	52
770.61153	53
770.51880	50
770.42607	49
770.33333	53
770.24060	50
770.14787	55
770.05514	51
769.96241	52
769.86967	51
769.77694	53
769.68421	52
769.59148	50
769.49875	49
769.40602	53
769.31328	49
769.22055	50
769.12782	50
769.03509	48
768.94236	51
768.84962	48
768.75689	49
768.66416	48
768.57143	46
768.47870	48
768.38596	49
768.29323	51
768.20050	49
768.10777	48
768.01504	46
767.92231	46
767.82957	50
767.73684	47
767.64411	49
767.55138	48
767.45865	48
767.36591	46
767.27318	47
767.18045	44
767.08772	44
766.99499	46
766.90226	46
766.80952	42
766.71679	43
766.62406	45
766.53133	49
766.43860	46
766.34586	42
766.25313	49
766.16040	42
766.06767	43
765.97494	43
765.88221	40
765.78947	43
765.69674	43
765.60401	43
765.51128	42
765.41855	39
765.32581	43
765.23308	42
765.14035	41
765.04762	42
764.95489	42
764.86216	42
764.76942	38
764.67669	39
764.58396	42
764.49123	41
764.39850	38
764.30576	39
764.21303	39
764.12030	40
764.02757	41
763.93484	41
763.84211	39
763.74937	35
763.65664	39
763.56391	39
763.47118	37
763.37845	37
763.28571	37
763.19298	38
763.10025	39
763.00752	36
762.91479	37
762.82206	41
762.72932	36
762.63659	36
762.54386	37
762.45113	36
762.35840	38
762.26566	39
762.17293	36
762.08020	35
761.98747	37
761.89474	37
761.80201	38
761.70927	33
761.61654	36
761.52381	37
761.43108	35
761.33835	35
761.24561	38
761.15288	36
761.06015	36
760.96742	36
760.87469	35
760.78195	35
760.68922	41
760.59649	35
760.50376	33
760.41103	40
760.31830	35
760.22556	35
760.13283	35
760.04010	38
759.94737	36
759.85464	35
759.76190	35
759.66917	34
759.57644	35
759.48371	33
759.39098	36
759.29825	35
759.20551	38
759.11278	34
759.02005	34
758.92732	36
758.83459	34
758.74185	32
758.64912	33
758.55639	32
758.46366	38
758.37093	35
758.27820	35
758.18546	33
758.09273	35
758.00000	31
